"","iso2c","year","country","unem.total","unem.youth.m","unem.youth","debtservice","debt.gov","GDP.PPP","GDP","easybusiness","FDI.ofGDP","pop","pop.rur","pop.urb","pov.125","infl","labor.part","vul.emp.m","vul.emp","ConflictId","Location","SideA","SideA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","CumulativeIntensity","TypeOfConflict","StartDate","StartPrec","StartDate2","StartPrec2","EpEnd","EpEndDate","EpEndPrec","GWNoA","GWNoA2nd","GWNoB","GWNoB2nd","GWNoLoc","Region","Version","state","stationary","moving","NA.x.x","hijacked","boarding","fired upon","detained","NA.y.x","small","big","NA","attempted","acutal","NA.x.y","early","day","evening","night","NA.y.y"
"510","KR",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Korea",0,0,6,0,0,0,0,6,0,3,3,0,0,6,2,1,2,1,0
"511","KR",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Korea",0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"512","KZ",2009,"Kazakhstan",6.59999990463257,5.5,6.80000019073486,NA,NA,NA,-1.43302855182323,NA,NA,2.6362526526466,3.07765036736966,2.26039111808207,0.17,7.30635449003272,46.7000007629395,29.5,31.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kazakhstan",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"513","LC",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"St. Lucia",0,2,0,0,0,0,0,2,0,2,0,2,0,0,1,0,0,1,0
"514","LK",1993,"Sri Lanka",13.6999998092651,28.7999992370605,35.7999992370605,NA,96.7978140982655,NA,5.567233372359,NA,NA,1.25457849908178,1.26931351155748,1.1898151955938,NA,11.7467370174947,45.4000015258789,39.7000007629395,37.7999992370605,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,NA,NA,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",0,0,2,0,0,0,0,2,0,2,0,0,0,2,0,0,1,1,0
"515","LK",1994,"Sri Lanka",13,28.8999996185303,35.9000015258789,NA,94.8553232346257,NA,4.153909789786,NA,NA,1.37886643077727,1.39481637272524,1.3087051986169,NA,8.44871248698342,46.4000015258789,37.9000015258789,37,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",1,1,3,"1975-07-27",1,"1984-09-01",1,0,NA,NA,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"516","LK",1995,"Sri Lanka",12.1999998092651,27.8999996185303,34.5999984741211,NA,94.6498205974494,NA,4.07479598517683,NA,NA,1.36011200975422,1.37484373815655,1.29525579224512,8.85,7.67484873449811,43.2000007629395,38.5999984741211,37.7000007629395,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,NA,NA,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",5,0,0,0,5,0,0,0,0,4,1,0,5,0,0,0,0,1,4
"517","LK",1996,"Sri Lanka",11.3000001907349,26.5,32.9000015258789,NA,92.343984335944,NA,2.66780104299069,NA,NA,1.09674273271011,1.11146412375743,1.03188042458943,NA,15.9358310447214,44.7999992370605,37.2999992370605,36.7999992370605,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,NA,NA,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",7,1,0,0,4,0,0,4,0,5,3,4,4,0,1,0,1,1,5
"518","LK",1997,"Sri Lanka",10.6000003814697,26.2000007629395,31.7999992370605,NA,86.1058349517508,NA,5.0759213240747,NA,NA,1.25733284398069,1.27205608122644,1.19241073467164,NA,9.57369626405169,45.0999984741211,38.7000007629395,38.2999992370605,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,NA,NA,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",6,1,5,2,7,0,0,3,0,8,4,3,9,0,0,0,0,0,12
"519","LK",1998,"Sri Lanka",9.10000038146973,21.2000007629395,25.7000007629395,NA,89.1958239111344,NA,3.49445477585162,NA,NA,1.15657746735501,1.172522388483,1.08620997767919,NA,9.3642430068323,49.7999992370605,41.5999984741211,42.5,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,NA,NA,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2
"520","LK",1999,"Sri Lanka",8.89999961853027,21.7999992370605,26.6000003814697,NA,95.1080686170617,NA,2.81181550422831,NA,NA,1.43765689672583,1.45237066537723,1.37266875742104,NA,4.69170563048435,47.7999992370605,39.7000007629395,40.5,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,NA,NA,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",5,1,0,0,5,0,0,1,0,5,1,1,5,0,0,0,0,0,6
"521","LK",2000,"Sri Lanka",7.69999980926514,20.2000007629395,24,NA,96.9040556455609,NA,5.74473877120624,NA,NA,0.241102899960162,0.255818006805516,0.176057008724532,NA,6.17627591012044,44.0999984741211,40.2999992370605,41.4000015258789,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,0,NA,NA,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",2,2,0,0,3,0,0,1,0,3,1,1,3,0,0,0,0,0,4
"522","LK",2001,"Sri Lanka",7.90000009536743,20.7999992370605,24.8999996185303,NA,103.21930805521,NA,0.0521512753653042,NA,NA,-1.60957589780875,-1.59486198910557,-1.67466840534149,NA,14.1584557991201,44.4000015258789,38.9000015258789,39.0999984741211,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",2,1,3,"1975-07-27",1,"1984-09-01",1,1,"2001-12-12",1,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"523","LK",2002,"Sri Lanka",8.80000019073486,23.2999992370605,27.8999996185303,NA,102.032166754175,NA,3.2833173787397,NA,NA,0.65751337151655,0.673447647078911,0.58696347799836,8.3,9.55103167007249,44.9000015258789,38.7999992370605,39.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sri Lanka",1,0,1,0,2,0,0,0,1,1,0,0,2,0,0,0,1,0,1
"524","LK",2003,"Sri Lanka",8.19999980926514,21.7999992370605,26.3999996185303,NA,102.270712023476,NA,4.54784494897787,NA,NA,1.32306229866305,1.33777419826155,1.25787032943007,NA,6.31463787051175,45.4000015258789,39.2000007629395,39.5,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",1,1,3,"1975-07-27",1,"2003-06-14",1,1,"2003-08-09",1,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"525","LK",2006,"Sri Lanka",6.5,17.1000003814697,21,NA,88.6994841221229,NA,6.50800312455537,NA,NA,1.08350004344043,1.09819863526285,1.01821065319774,3.77,10.0201836057035,45.0999984741211,39.5999984741211,41.2999992370605,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",2,1,3,"1975-07-27",1,"2005-12-02",1,0,NA,NA,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"526","LK",2007,"Sri Lanka",6,16.6000003814697,20.5,NA,84.9944169483341,NA,5.83219587285286,NA,NA,0.907342616060452,0.923270739093548,0.836532790591842,NA,15.8421114924843,43.2000007629395,38.9000015258789,40.7000007629395,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",2,1,3,"1975-07-27",1,"2005-12-02",1,0,NA,NA,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",0,4,0,0,0,0,0,4,1,3,0,4,0,0,1,0,2,1,0
"527","LK",2008,"Sri Lanka",5.19999980926514,14,17.8999996185303,NA,NA,NA,4.86682882322931,NA,NA,1.02768684045531,1.04238067688941,0.962309636040834,NA,22.5644955300126,41.7999992370605,38.4000015258789,40.5999984741211,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",2,1,3,"1975-07-27",1,"2005-12-02",1,0,NA,NA,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
"528","LK",2009,"Sri Lanka",5.90000009536743,16.8999996185303,20.7000007629395,NA,NA,NA,2.50605444667433,NA,NA,1.00256393122507,1.01726363697541,0.937108194784839,2.42,3.46496322106076,40,37.5,39.7999992370605,"1-157","Sri Lanka","Government of Sri Lanka",NA,"LTTE","1163",NA,1,"Eelam",2,1,3,"1975-07-27",1,"2005-12-02",1,1,"2009-07-04",1,"780",NA,NA,NA,"780","3","4.0-2015","Sri Lanka",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"529","LR",2003,"Liberia",4.09999990463257,3.90000009536743,4.80000019073486,0.162347188265376,NA,-33.7460635245038,-31.3425297189907,NA,NA,1.72885363773388,1.10126836327664,2.49007061974309,NA,10.3302881236824,35,NA,NA,"1-146","Liberia","Government of Liberia",NA,"LURD, MODEL","1360, 1361",NA,2,NA,2,1,3,"1980-04-12",1,"2000-05-31",3,1,"2003-11-21",1,"450",NA,NA,NA,"450","4","4.0-2015","Liberia",1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"530","LR",2004,"Liberia",4,3.79999995231628,4.80000019073486,0.297430406846576,NA,-6.80677063495556,0.673624200256,NA,NA,1.91549026370398,1.28204720158984,2.67320672108046,NA,7.82908704883234,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberia",2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,0
"531","LR",2007,"Liberia",5.59999990463257,5.69999980926514,4.69999980926514,87.0248985116135,NA,10.2490136291443,5.25799873313136,NA,17.8129447355391,3.98286875901226,3.3353081104773,4.72584884527447,68.64,11.3907090730575,35.2000007629395,70.8000030517578,80.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberia",1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"532","LR",2008,"Liberia",5.09999990463257,5.09999990463257,4.69999980926514,109.872928176796,NA,5.0547859104461,2.75797166304903,NA,46.3778156116157,4.18247232809467,3.53067671985633,4.9199889366501,NA,17.4902142710736,35.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberia",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"533","LR",2010,"Liberia",3.70000004768372,3.40000009536743,5,0.475362942054463,NA,6.54846334395809,2.44106893701495,NA,34.9921529169015,3.50938283026714,2.82207875725797,4.26535863083084,NA,7.29103663492442,35.2000007629395,68.6999969482422,78.6999969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberia",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"534","LR",2014,"Liberia",3.79999995231628,3.5,4.59999990463257,NA,NA,NA,-1.85130308873721,180,NA,2.36740833674657,1.60686389221385,3.15537719448659,NA,9.82635804315181,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liberia",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"535","MA",1999,"Morocco",13.8999996185303,22,20.3999996185303,7.9571830440997,NA,-0.749023913476587,-0.689697262659223,NA,NA,1.18994563861634,0.492277668518821,1.81255528855383,NA,0.684782608695642,48.0999984741211,50,55.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morocco",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"536","MA",2000,"Morocco",13.6000003814697,21.3999996185303,19.7999992370605,7.32751030527657,NA,0.361802132940481,0.426892021735625,NA,NA,1.11002018737837,0.409600974737361,1.7268959638113,6.18,1.89463456763465,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morocco",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
"537","MA",2001,"Morocco",12.5,19.7000007629395,18.8999996185303,7.07555998705447,NA,6.31147819454434,6.38412240931893,NA,NA,1.03238742143825,0.329181795530589,1.64362111196472,NA,0.619801875297981,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morocco",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"538","MA",2005,"Morocco",11,16.2000007629395,15.6999998092651,4.59073571148369,NA,1.92705486850111,1.92165896863969,NA,2.68210854454424,0.966862115276907,-0.101531256959344,1.84506964621967,NA,0.982641660015958,42.0999984741211,54.2999992370605,57.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morocco",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"539","MA",2007,"Morocco",9.80000019073486,17.8999996185303,17.2000007629395,5.34824525212007,50.9355551094158,1.68201856326076,1.60227089866744,NA,2.91629550320146,1.03687707551434,-0.126310759005383,1.95465251269857,3.12,2.04208512673347,39.4000015258789,46,51.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morocco",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"540","MA",2008,"Morocco",9.60000038146973,19.2000007629395,18.3999996185303,4.73120453426978,45.4427659043265,4.54116569802367,4.74072875088515,NA,2.41931511649703,1.08792557875789,-0.0866414615026133,1.99558770227228,NA,3.70731707317071,38.7999992370605,47.2999992370605,51.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morocco",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"541","MA",2013,"Morocco",9.19999980926514,18.7000007629395,18.3999996185303,NA,NA,NA,3.24617107889324,NA,NA,1.41037265474395,0.185067929376777,2.2636644801429,NA,1.88750187998149,36.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morocco",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"542","MA",2014,"Morocco",10.1999998092651,20.6000003814697,20.2000007629395,NA,NA,NA,0.991375233710485,80,NA,1.39081937925812,0.160238517877274,2.23019284360401,NA,0.435456491253944,36.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morocco",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"543","MG",1997,"Madagascar",2.70000004768372,2.20000004768372,2.79999995231628,5.97959237626939,NA,0.471849735702534,0.461723777231143,NA,NA,3.16625641405286,2.80993916839095,4.17048126474616,65.85,4.48638261737362,74.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar",0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"544","MG",2001,"Madagascar",4,4.5,4.90000009536743,1.44848019130398,96.7681619993647,2.7921456883983,2.81193416103153,NA,NA,3.07057973781428,2.69941249463082,4.06120126381262,68.68,6.93775933609886,74.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"545","MG",2002,"Madagascar",4.40000009536743,5.40000009536743,5.80000019073486,1.45204233413833,NA,-15.3063319793631,-15.2840838879994,NA,NA,3.03471726242472,2.65940269505725,4.02285111512138,NA,15.9320192456936,74.6999969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar",2,1,0,1,2,0,0,0,1,2,0,0,3,0,0,1,0,1,1
"546","MG",2004,"Madagascar",3.79999995231628,4.09999990463257,4.5,1.89649962855011,NA,2.13147103988793,2.18704442860364,NA,NA,2.96001100158472,2.57767923972796,3.93958154825198,NA,13.8113309840065,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"547","MG",2005,"Madagascar",2.59999990463257,1.70000004768372,2.20000004768372,1.57994989045881,NA,1.51465065413852,1.58882861382092,NA,1.69579816266285,2.92377010681788,2.08025833151476,5.03871769371442,74.06,18.5125640109563,73.6999969482422,83.9000015258789,86.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"548","MG",2007,"Madagascar",4.09999990463257,4.69999980926514,5.09999990463257,0.469486021990541,NA,3.14242794494246,3.25205896145549,NA,NA,2.85329573143525,1.97377047081375,4.93181025654617,NA,10.300721186556,76.1999969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar",1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"549","MG",2009,"Madagascar",4.80000019073486,6,6.30000019073486,0.644876132001914,NA,-7.31826577006044,-6.67818854513817,NA,NA,2.81499417901862,1.90505481237729,4.84191427091451,NA,8.95674108655564,78.6999969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar",0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"550","MG",2010,"Madagascar",3.59999990463257,5.80000019073486,6.19999980926514,0.683215056032032,NA,-1.32562714555904,-2.51381089751406,NA,NA,2.80871214989894,1.88600683177196,4.80476552774515,81.76,9.24671734623355,79.8000030517578,84.8000030517578,88.3000030517578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar",0,2,0,1,0,1,0,0,2,0,0,1,1,0,2,0,0,0,0
"551","MM",1997,"Myanmar",3.79999995231628,8.39999961853027,9.5,NA,NA,NA,4.25864888746179,NA,NA,1.32719068508645,0.964131823536094,2.36550584917931,NA,29.6972325791529,56.7999992370605,NA,NA,"1-23","Myanmar (Burma)","Government of Myanmar (Burma)",NA,"KNU","1021",NA,1,"Karen",1,1,3,"1948-12-31",3,"1997-02-23",3,0,NA,NA,"775",NA,NA,NA,"775","3","4.0-2015","Myanmar",0,0,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,2
"552","MM",1997,"Myanmar",3.79999995231628,8.39999961853027,9.5,NA,NA,NA,4.25864888746179,NA,NA,1.32719068508645,0.964131823536094,2.36550584917931,NA,29.6972325791529,56.7999992370605,NA,NA,"1-228","Myanmar (Burma)","Government of Myanmar (Burma)",NA,"UWSA","1207",NA,1,"Wa",1,0,3,"1997-03-16",4,"1997-03-16",4,1,"1997-07-15",3,"775",NA,NA,NA,"775","3","4.0-2015","Myanmar",0,0,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,2
"553","MM",1997,"Myanmar",3.79999995231628,8.39999961853027,9.5,NA,NA,NA,4.25864888746179,NA,NA,1.32719068508645,0.964131823536094,2.36550584917931,NA,29.6972325791529,56.7999992370605,NA,NA,"1-67","Myanmar (Burma)","Government of Myanmar (Burma)",NA,"RCSS","1098",NA,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,0,NA,NA,"775",NA,NA,NA,"775","3","4.0-2015","Myanmar",0,0,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,2
"554","MM",1999,"Myanmar",3.59999990463257,7.90000009536743,9.10000038146973,NA,NA,NA,9.5382957654587,NA,NA,1.27615334742765,0.855833852991523,2.44288495200993,NA,18.4010433741609,56.9000015258789,NA,NA,"1-67","Myanmar (Burma)","Government of Myanmar (Burma)",NA,"RCSS","1098",NA,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,0,NA,NA,"775",NA,NA,NA,"775","3","4.0-2015","Myanmar",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"555","MM",2000,"Myanmar",3.5,7.80000019073486,9,NA,NA,NA,12.4028589149356,NA,NA,1.18779095392143,0.738315203670262,2.41525789844175,NA,-0.10916551466849,57,NA,NA,"1-23","Myanmar (Burma)","Government of Myanmar (Burma)",NA,"God's Army, KNU","1022, 1021",NA,1,"Karen",1,1,3,"1948-12-31",3,"2000-03-03",1,0,NA,NA,"775",NA,NA,NA,"775","3","4.0-2015","Myanmar",1,4,0,0,0,1,0,4,0,4,1,5,0,0,0,0,0,0,5
"556","MM",2000,"Myanmar",3.5,7.80000019073486,9,NA,NA,NA,12.4028589149356,NA,NA,1.18779095392143,0.738315203670262,2.41525789844175,NA,-0.10916551466849,57,NA,NA,"1-277","Myanmar (Burma)","Government of Myanmar (Burma)",NA,"NSCN-K","1066",NA,1,"Nagaland",1,0,3,"1995-04-17",3,"2000-02-28",3,0,NA,NA,"775",NA,NA,NA,"775","3","4.0-2015","Myanmar",1,4,0,0,0,1,0,4,0,4,1,5,0,0,0,0,0,0,5
"557","MM",2000,"Myanmar",3.5,7.80000019073486,9,NA,NA,NA,12.4028589149356,NA,NA,1.18779095392143,0.738315203670262,2.41525789844175,NA,-0.10916551466849,57,NA,NA,"1-67","Myanmar (Burma)","Government of Myanmar (Burma)",NA,"RCSS","1098",NA,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,0,NA,NA,"775",NA,NA,NA,"775","3","4.0-2015","Myanmar",1,4,0,0,0,1,0,4,0,4,1,5,0,0,0,0,0,0,5
"558","MM",2001,"Myanmar",3.5,7.90000009536743,9.10000038146973,NA,NA,NA,10.1290906799309,NA,NA,1.09715885804916,0.61676402683761,2.38664580644139,NA,21.1013053769229,57.0999984741211,NA,NA,"1-23","Myanmar (Burma)","Government of Myanmar (Burma)",NA,"KNU","1021",NA,1,"Karen",1,1,3,"1948-12-31",3,"2000-03-03",1,0,NA,NA,"775",NA,NA,NA,"775","3","4.0-2015","Myanmar",0,3,0,0,1,0,0,2,1,2,0,2,1,0,0,0,0,2,1
"559","MM",2001,"Myanmar",3.5,7.90000009536743,9.10000038146973,NA,NA,NA,10.1290906799309,NA,NA,1.09715885804916,0.61676402683761,2.38664580644139,NA,21.1013053769229,57.0999984741211,NA,NA,"1-67","Myanmar (Burma)","Government of Myanmar (Burma)",NA,"RCSS","1098",NA,1,"Shan",1,1,3,"1959-11-22",1,"1993-07-16",3,0,NA,NA,"775",NA,NA,NA,"775","3","4.0-2015","Myanmar",0,3,0,0,1,0,0,2,1,2,0,2,1,0,0,0,0,2,1
"560","MM",2001,"Myanmar",3.5,7.90000009536743,9.10000038146973,NA,NA,NA,10.1290906799309,NA,NA,1.09715885804916,0.61676402683761,2.38664580644139,NA,21.1013053769229,57.0999984741211,NA,NA,"1-277","Myanmar (Burma)","Government of Myanmar (Burma)",NA,"NSCN-K","1066",NA,1,"Nagaland",1,0,3,"1995-04-17",3,"2000-02-28",3,1,"2001-05-18",3,"775",NA,NA,NA,"775","3","4.0-2015","Myanmar",0,3,0,0,1,0,0,2,1,2,0,2,1,0,0,0,0,2,1
"561","MM",2004,"Myanmar",3.40000009536743,7.80000019073486,9,NA,NA,NA,12.6545437977481,NA,NA,0.872632811819223,0.295320760047293,2.33618012220664,NA,4.53421374129694,57.7999992370605,NA,NA,"1-23","Myanmar (Burma)","Government of Myanmar (Burma)",NA,"KNU","1021",NA,1,"Karen",1,1,3,"1948-12-31",3,"2000-03-03",1,0,NA,NA,"775",NA,NA,NA,"775","3","4.0-2015","Myanmar",0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"562","MM",2008,"Myanmar",3.5,8.39999961853027,9.5,NA,NA,NA,NA,NA,NA,0.651129483517094,-0.0614628290353228,2.30488353457822,NA,26.7995371934022,57.9000015258789,NA,NA,"1-23","Myanmar (Burma)","Government of Myanmar (Burma)",NA,"KNU","1021",NA,1,"Karen",1,1,3,"1948-12-31",3,"2000-03-03",1,0,NA,NA,"775",NA,NA,NA,"775","3","4.0-2015","Myanmar",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
